session_id,user_id,session_start_ts,source,medium,device
S000688,U0001,2026-01-28T16:42:40Z,google,organic,desktop
S001587,U0121,2026-01-28T16:43:03Z,google,cpc,desktop
S002283,U0026,2026-01-28T16:44:04Z,direct,(none),mobile
S001799,U0194,2026-01-28T17:28:08Z,direct,(none),desktop
S001176,U0179,2026-01-28T19:25:23Z,google,cpc,desktop
S002197,U0119,2026-01-28T19:30:00Z,google,cpc,mobile
S001499,U0213,2026-01-28T20:16:46Z,google,cpc,mobile
S000890,U0168,2026-01-28T20:26:34Z,facebook,social,mobile
S001566,U0141,2026-01-28T20:36:00Z,facebook,paid_social,desktop
S000049,U0057,2026-01-28T20:49:34Z,affiliate,affiliate,mobile
S002172,U0243,2026-01-28T20:59:59Z,google,cpc,mobile
S000976,U0039,2026-01-28T21:15:26Z,newsletter,email,desktop
S000980,U0067,2026-01-28T21:47:49Z,google,cpc,mobile
S001906,U0021,2026-01-28T22:06:53Z,newsletter,email,tablet
S001324,U0194,2026-01-28T22:27:20Z,affiliate,affiliate,desktop
S002230,U0045,2026-01-28T22:41:14Z,google,organic,mobile
S001424,U0109,2026-01-28T23:28:35Z,google,organic,mobile
S000146,U0016,2026-01-29T00:13:08Z,google,organic,mobile
S000227,U0067,2026-01-29T00:18:46Z,facebook,paid_social,desktop
S000412,U0127,2026-01-29T00:21:58Z,linkedin,paid_social,desktop
S002563,U0216,2026-01-29T00:27:48Z,linkedin,social,mobile
S000701,U0026,2026-01-29T00:34:34Z,facebook,social,mobile
S000021,U0086,2026-01-29T00:36:32Z,linkedin,social,desktop
S001142,U0180,2026-01-29T01:06:26Z,newsletter,email,desktop
S001277,U0036,2026-01-29T01:07:46Z,linkedin,paid_social,mobile
S000997,U0038,2026-01-29T01:22:17Z,google,organic,mobile
S001655,U0218,2026-01-29T01:22:19Z,google,cpc,desktop
S001241,U0067,2026-01-29T01:51:24Z,tiktok,paid_social,desktop
S002127,U0156,2026-01-29T02:07:50Z,google,cpc,desktop
S002269,U0056,2026-01-29T02:59:15Z,google,cpc,desktop
S000966,U0145,2026-01-29T03:09:44Z,bing,cpc,mobile
S002597,U0161,2026-01-29T03:23:34Z,referral,referral,mobile
S000913,U0078,2026-01-29T03:44:01Z,facebook,social,mobile
S001650,U0110,2026-01-29T03:57:12Z,direct,(none),mobile
S000638,U0017,2026-01-29T04:05:17Z,referral,referral,mobile
S002538,U0036,2026-01-29T04:18:19Z,newsletter,email,mobile
S000818,U0095,2026-01-29T04:39:40Z,direct,(none),mobile
S001067,U0236,2026-01-29T05:02:45Z,facebook,paid_social,mobile
S001848,U0218,2026-01-29T05:51:29Z,google,organic,tablet
S000474,U0122,2026-01-29T06:47:41Z,newsletter,email,desktop
S000034,U0246,2026-01-29T07:03:40Z,direct,(none),mobile
S001837,U0068,2026-01-29T07:17:35Z,affiliate,affiliate,desktop
S001780,U0243,2026-01-29T07:24:57Z,newsletter,email,tablet
S000168,U0241,2026-01-29T07:47:54Z,affiliate,affiliate,desktop
S000141,U0089,2026-01-29T08:10:08Z,direct,(none),mobile
S001917,U0001,2026-01-29T08:26:28Z,newsletter,email,mobile
S000320,U0083,2026-01-29T09:04:46Z,direct,(none),desktop
S001517,U0222,2026-01-29T10:12:58Z,google,organic,mobile
S001357,U0087,2026-01-29T10:18:20Z,facebook,paid_social,mobile
S002366,U0001,2026-01-29T10:46:28Z,direct,(none),mobile
S000462,U0203,2026-01-29T10:54:42Z,google,organic,mobile
S001804,U0113,2026-01-29T11:23:24Z,direct,(none),desktop
S001699,U0067,2026-01-29T11:24:42Z,direct,(none),mobile
S001743,U0067,2026-01-29T11:43:11Z,direct,(none),desktop
S001572,U0039,2026-01-29T11:47:34Z,tiktok,paid_social,mobile
S002049,U0119,2026-01-29T12:05:15Z,newsletter,email,mobile
S001034,U0115,2026-01-29T12:37:26Z,tiktok,social,mobile
S002469,U0087,2026-01-29T13:00:27Z,facebook,paid_social,desktop
S000914,U0117,2026-01-29T13:12:07Z,google,cpc,mobile
S001945,U0174,2026-01-29T13:15:52Z,google,cpc,mobile
S001557,U0126,2026-01-29T13:20:05Z,facebook,paid_social,desktop
S001657,U0241,2026-01-29T14:40:59Z,google,organic,desktop
S002288,U0198,2026-01-29T15:25:11Z,tiktok,social,mobile
S002486,U0025,2026-01-29T15:34:47Z,direct,(none),mobile
S001420,U0244,2026-01-29T15:51:05Z,tiktok,social,desktop
S000828,U0036,2026-01-29T17:22:32Z,newsletter,email,desktop
S001550,U0141,2026-01-29T17:57:30Z,google,cpc,desktop
S002286,U0119,2026-01-29T19:06:40Z,google,organic,tablet
S000450,U0049,2026-01-29T19:25:50Z,direct,(none),desktop
S000006,U0067,2026-01-29T21:25:21Z,google,cpc,desktop
S000028,U0218,2026-01-29T22:56:00Z,google,organic,desktop
S001654,U0057,2026-01-29T23:29:57Z,newsletter,email,mobile
S001027,U0047,2026-01-29T23:53:10Z,google,organic,mobile
S002438,U0099,2026-01-29T23:53:45Z,bing,cpc,desktop
S002256,U0212,2026-01-30T00:59:54Z,google,organic,desktop
S000979,U0134,2026-01-30T01:14:14Z,direct,(none),mobile
S002346,U0119,2026-01-30T01:18:48Z,google,organic,desktop
S001888,U0157,2026-01-30T03:19:19Z,bing,organic,mobile
S001823,U0226,2026-01-30T04:11:21Z,direct,(none),desktop
S000050,U0036,2026-01-30T04:25:36Z,direct,(none),desktop
S001232,U0067,2026-01-30T05:50:28Z,facebook,paid_social,mobile
S000955,U0014,2026-01-30T06:35:39Z,google,cpc,mobile
S000839,U0118,2026-01-30T07:13:36Z,referral,referral,mobile
S000764,U0218,2026-01-30T08:27:45Z,newsletter,email,mobile
S000024,U0127,2026-01-30T09:39:36Z,direct,(none),desktop
S001562,U0034,2026-01-30T10:28:04Z,google,cpc,desktop
S001538,U0218,2026-01-30T10:41:57Z,google,organic,mobile
S001833,U0148,2026-01-30T10:49:30Z,facebook,paid_social,mobile
S002343,U0034,2026-01-30T10:59:03Z,tiktok,paid_social,mobile
S002593,U0049,2026-01-30T11:02:23Z,facebook,paid_social,desktop
S000441,U0229,2026-01-30T12:05:40Z,direct,(none),desktop
S000982,U0179,2026-01-30T12:15:38Z,tiktok,paid_social,tablet
S000177,U0218,2026-01-30T12:20:57Z,google,cpc,mobile
S001000,U0229,2026-01-30T12:44:33Z,newsletter,email,desktop
S000560,U0085,2026-01-30T13:14:59Z,bing,organic,tablet
S000993,U0231,2026-01-30T13:36:37Z,facebook,social,mobile
S002255,U0118,2026-01-30T14:08:59Z,google,cpc,desktop
S001043,U0011,2026-01-30T14:50:35Z,newsletter,email,mobile
S001620,U0187,2026-01-30T15:46:44Z,facebook,social,desktop
S001879,U0004,2026-01-30T16:32:08Z,google,organic,desktop
S000530,U0086,2026-01-30T17:07:15Z,google,cpc,desktop
S001588,U0010,2026-01-30T18:00:24Z,newsletter,email,desktop
S001798,U0039,2026-01-30T18:21:16Z,google,organic,desktop
S000767,U0025,2026-01-30T19:17:15Z,facebook,social,mobile
S000234,U0029,2026-01-30T19:25:22Z,facebook,paid_social,mobile
S002170,U0039,2026-01-30T19:27:21Z,facebook,social,desktop
S001252,U0032,2026-01-30T19:36:20Z,bing,organic,desktop
S000567,U0205,2026-01-30T20:09:00Z,google,organic,mobile
S001554,U0237,2026-01-30T20:47:15Z,google,cpc,mobile
S002347,U0218,2026-01-30T22:12:07Z,facebook,paid_social,desktop
S002191,U0087,2026-01-30T22:19:28Z,google,organic,mobile
S000016,U0174,2026-01-30T22:31:43Z,google,organic,desktop
S001243,U0097,2026-01-30T22:42:49Z,bing,cpc,desktop
S000500,U0141,2026-01-30T23:10:10Z,google,cpc,desktop
S000606,U0103,2026-01-30T23:30:05Z,facebook,paid_social,mobile
S000751,U0115,2026-01-30T23:48:58Z,affiliate,affiliate,mobile
