,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168752843126.57907,168752843126.57907,True,17973291292.48,,9,,,,2026-02-15T17:39:00.000Z,0.10650659840437149,2910606947.299703,187.5384,-0.84359726,1.15629047,10.48028491,-21.9577895,-16.43833784,-32.63991591,17973291292.47846,0.7607,17973291292.48,,2026-02-15T17:39:00.000Z,,,,,,2026-02-15 18:41:03.432962
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995212.5,19995212.5,False,11116438484.14,,10,,,,2026-02-15T17:39:00.000Z,555.9550059363829,311890323.2316042,-40.947,-0.09583802,-1.51320295,5.48900482,-7.64706832,0.45970626,9.41394722,11116438484.136738,0.4705,11675055124.66,,2026-02-15T17:39:00.000Z,,,,,,2026-02-15 18:41:03.432962
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12737048257.36,,11,37997904336.0,10756441629.151453,,2026-02-15T17:40:00.000Z,0.28307986498509546,680404121.5890329,62.7585,0.12370918,-2.57548442,4.67750751,-26.421,-24.08048684,-40.46878493,10209599512.798824,0.4321,12738593924.33,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:41:03.432962
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259276547.46202585,958387405.2626315,False,29676236980.36,,12,333931719.0,10340115879.95276,,2026-02-15T17:39:00.000Z,30.964761032337755,212928432.50596532,4.2247,0.01934242,-1.30778743,-4.08399311,24.03406313,20.53832605,-17.65629764,8028436333.451208,0.3398,29777927813.2,,2026-02-15T17:39:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:41:03.432962
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8319930412.96,,13,,,,2026-02-15T17:40:00.000Z,8.444576551369384,1039336.64528829,81.6068,0.11280589,-2.64122725,2.28014432,-5.19768715,17.70568588,-7.93883421,7780436048.268873,0.3293,8319930412.96,,2026-02-15T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 18:41:03.432962
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297617943.32,,14,,,,2026-02-15T17:39:00.000Z,0.9988642339703532,55687259.4474659,-28.6833,-0.00429396,-0.00970283,0.01965483,-0.08155808,-0.02409756,0.02864067,6297617943.323072,0.2665,6297617943.32,,2026-02-15T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 18:41:03.432962
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8839266306.54,,15,,,,2026-02-15T17:40:00.000Z,8.839266306537885,634465511.6552097,8.8057,0.05551065,-2.66765421,0.26939322,-34.90467588,-28.60739252,-34.5321479,6259084210.482021,0.2649,8839266306.54,,2026-02-15T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 18:41:03.432962
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989887.0,19989887.0,False,1379240832098.07,,1,,,,2026-02-15T17:40:00.000Z,68996.92990250861,35221860746.363846,-5.1587,0.10502437,-1.05902157,-2.37410651,-27.20928677,-20.29475271,-25.88705752,1379240832098.068,58.3734,1448935527952.68,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:42:03.823406
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,241184602721.89,,2,,,,2026-02-15T17:40:00.000Z,1998.3403016096286,25290900344.16389,48.574,-0.24050859,-3.959957,-4.43052816,-39.03782573,-29.98034197,-35.22041049,241184602721.88675,10.2076,241184602721.89,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:42:03.823406
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187873178617.98,,3,,,,2026-02-15T17:40:00.000Z,0.9995123490492623,83729576854.19109,13.3118,-0.00707177,0.0102942,0.01499133,0.01044976,-0.01444685,0.01306621,183665701676.83517,7.7733,187873178617.98,,2026-02-15T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 18:42:03.823406
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,150967893467.84,,4,,,,2026-02-15T17:40:00.000Z,1.5098945317938461,5688105483.658936,140.5483,-0.3089548,2.49204425,5.40050531,-26.21848052,-19.78930781,-30.73660839,91978721340.03622,3.8928,150989453179.38,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:42:03.823406
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359281.79,136359281.27,136359281.27,False,84313047431.95,,5,,,,2026-02-15T17:41:00.000Z,618.3154285259752,1444933323.3137527,-4.1081,-0.06241118,-2.20434406,-3.14981754,-33.49610237,-26.95860196,-32.35396236,84313047431.95404,3.5684,84313047753.48,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:42:03.823406
5,3408,USDC,USDC,usd-coin,37476,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73574211977.17365,73574211977.17365,False,73574816073.36,,6,60901219650.23,60901719692.204544,,2026-02-15T17:40:00.000Z,1.0000082107054244,8210791262.499738,6.2852,0.00287269,0.01835118,0.00573993,0.02324206,0.0230904,0.02861939,73574816073.35503,3.1139,73574816073.36,,2026-02-15T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 18:42:03.823406
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568080078.263232,620527035.5347795,True,54193168668.18,,7,525236893.3,45871090088.48707,,2026-02-15T17:40:00.000Z,87.33409757316274,3798177304.335031,23.8262,0.06295636,-0.77565746,0.47374704,-38.68755574,-29.39569615,-34.41146335,49612760984.411026,2.0998,54193168668.18,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:42:03.823406
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724753672.8837,94724751039.12329,True,26561064798.37,,8,94667886298.43,26545119778.236576,,2026-02-15T17:41:00.000Z,0.2804025822923313,450574014.010816,-11.831,0.01889543,-0.97583817,0.52053627,-8.88746436,0.14901368,-4.7258364,26561065536.88158,1.1241,26561064798.37,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:42:03.823406
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168752843126.57907,168752843126.57907,True,17997521782.83,,9,,,,2026-02-15T17:40:00.000Z,0.10665018407621361,2910771723.507127,187.1694,-0.44874415,1.35652238,10.64472994,-21.84985542,-16.32758541,-32.52433642,17997521782.834057,0.7617,17997521782.83,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:42:03.823406
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995212.5,19995212.5,False,11122778836.91,,10,,,,2026-02-15T17:40:00.000Z,556.2720994793578,311774026.5939506,-40.9044,-0.05080514,-1.42133717,5.56090537,-7.59128906,0.52730023,9.49373728,11122778836.9109,0.4707,11681714089.07,,2026-02-15T17:40:00.000Z,,,,,,2026-02-15 18:42:03.823406
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12737468217.66,,11,37997904336.0,10756796285.770382,,2026-02-15T17:41:00.000Z,0.2830891985687529,680361479.7613543,62.7331,0.10405104,-2.58066869,4.66955142,-26.43704156,-24.06506281,-40.42232349,10209936139.182219,0.4321,12739013935.59,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:42:03.823406
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259275367.18186274,958386538.1625681,False,29685559161.68,,12,333931719.0,10343373373.48431,,2026-02-15T17:41:00.000Z,30.974516001231706,212391668.5748272,3.2521,0.01934419,-0.73969586,-3.98693498,24.06825512,20.55731848,-17.63738614,8030929009.499833,0.3399,29787308888.65,,2026-02-15T17:41:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:42:03.823406
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8319930412.96,,13,,,,2026-02-15T17:40:00.000Z,8.444576551369384,1039336.64528829,81.6068,0.11280589,-2.64122725,2.28014432,-5.19768715,17.70568588,-7.93883421,7780436048.268873,0.3293,8319930412.96,,2026-02-15T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 18:42:03.823406
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297801540.63,,14,,,,2026-02-15T17:41:00.000Z,0.9988933543114308,55760249.37280832,-28.6249,0.00320876,-0.00505838,0.02231043,-0.07757544,-0.02180011,0.04059118,6297801540.629142,0.2665,6297801540.63,,2026-02-15T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 18:42:03.823406
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8838938225.42,,15,,,,2026-02-15T17:41:00.000Z,8.838938225415788,634430059.6302627,8.8302,0.04763478,-2.66161961,0.27432333,-34.91584042,-28.61044086,-34.49697638,6258851896.249158,0.2649,8838938225.42,,2026-02-15T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 18:42:03.823406
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989887.0,19989887.0,False,1378885410427.37,,1,,,,2026-02-15T17:41:00.000Z,68979.1498284793,35221270782.17417,-5.0967,0.0111911,-1.11145621,-2.43006142,-27.25914178,-20.28401252,-25.85990058,1378885410427.3706,58.3583,1448562146398.07,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:43:04.252221
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,241008604401.32,,2,,,,2026-02-15T17:42:00.000Z,1996.882063674751,25311539151.04648,48.6204,-0.38531776,-4.08308483,-4.48412815,-39.12333136,-30.02077818,-35.08518297,241008604401.32333,10.2002,241008604401.32,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:43:04.252221
